Review,label
"Pay version still spamming	I bought the paid version and I can still see promotions in the dashboard.  Remove it!  Edit: Developers asked me to disable promotions.  I did so, there seems to be an option to autocheck new promotions .  However,  this only disables the updating. The annoying ad-bar is still visible on the dashboard displaying a generic promotion of their products.",Feature
"Bugged	The last update caused the game to stop working. It won't even start now. Please fix.  New update still didn't fix anything. :/",Feature
"Doesn't work	A poor app unfortunately. It started loading pictures then took me back to homescreen with no video or upload.",Feature
"Beautiful app, but NEEDS the ability share folders For people on the go, we need to be able to email links out to people, sending tons of individual links to people is not feasible",Feature
"Bug	The gold mystery sprout does not work. Should be a 100% chance to give me a plant that I don't have. Just getting kinds that I have already.",Feature
"Could be better	App freezes time to time and laggy.",Feature
"Shocking	Played this on a iPad and it was quality. Download it on my Xperia z tablet and the game is upside down. It is impossible to play and gone past the refund stage, no worth risking losing 2.99 in my opinion",Feature
Great app! Couple suggestions for the next update though. Add a way to see the degree of angles and also it would be great to actually be able to have two videos side by side to compare.,Feature
"Server error	In Belgium I bought on PlayStore and says need extra 160 MB to download, but always get server error 5002.  Thanks for taking my money!",Feature
Great App!! Useful and easy to use!,Feature
This is the best video editor ever!!! I also like extras for iMovie but the only thing was that I wished I could cut out things people said that I didn't want. Other than that I love it!!!,Feature
"I've been using Dropbox for quite sometime now, I have earned a fair amount of space, and I love being able to access all my files from my iPhone, iPad, MacBook, and the Internet via anyone else's computer

But these last 2 updates have disabled the save to camera roll feature, which I use all the time and have come across several times since the new update Please please please add this feature back! I know I can just do a screen shot but i prefer the clean cut copy you receive, without boarders from saving images to the camera roll!",Feature
Love the app. It's accurate and useful. I hope you guys planed for push notification soon.,Feature
"I actually believe this app is totally awesome in helping me prepare for my boards. However, just as the muscle name is given in audio; I wish there was an option hearing all the muscles info in audio. For me, retaining info comes better in audio, activities, and constant quizzing.",Feature
"Note 3 online not working	Couple of weeks ago im able to play in online and now it says cant connect check ur network, but i have highspeed internet",Feature
"Couldn't be better really, with options to copy results and also send via text/email..  would like to see an option for viewing results full-screen, sometimes the end gets cut off.. but it still copies/pastes all of it so it's cool ;)",Feature
"Camera DOOM FX	Pictures will not save to external SD card.  In fact they are saving to a temporary folder and are not even showing up in the gallery. Emailed Dev replied dealing with it, have heard nothing since.",Feature
